0	 00100000000000000001
1	 00000000100000000010
2	 00000000000000000100
3	 00000000000000001000
4	 00000000001000010000
5	 00000000000000100000
6	 00000000000001000000
7	 00000000000010000000
8	 00000000000100000000
10	 10000000010000000000
12	 00000001000000000000
13	 00000010000000000000
14	 00000100000000000000
15	 01001000000000000000
16	 00010000000000000000
